Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
cause;0;0;0;0;0;0;0;0;0;0,469;0,373;0,486
doubt;0,133;0,75;0,509;0,133;0,75;0,509;0,133;0,75;0,509;NA;NA;NA
suspect;0;0;0;0;0;0;0;0;0;0,133;0,75;0,509
need (noun);0;0;0;0;0;0;0;0;0;0,51;0,574;0,2
easy;0,748601398601399;0,341755244755245;0,46793006993007;0,75040625;0,34171875;0,41428125;0,7704;0,3316;0,4152;NA;NA;NA
difficult;0;0;0;0;0;0;0;0;0;0,235;0,7;0,508
try;0;0;0;0;0;0;0;0;0;0,604;0,551;0,556
manner;0,594867924528302;0,37;0,540679245283019;0,585923076923077;0,351807692307692;0,539961538461538;0,59;0,32025;0,484;NA;NA;NA
and;0,592676463309509;0,390842796673316;0,501407688639877;0,608001783699424;0,382471520950298;0,50148092901462;0,626800059081882;0,371033097541167;0,512259110680478;NA;NA;NA
because;0,528744889638235;0,350581463881621;0,454533729308764;0,518862557565588;0,352161327726328;0,451480859904899;0,528615444776031;0,3545103193918;0,450505197685126;NA;NA;NA
if;0,582210881631962;0,357702996254168;0,490031795934674;0,574805653027716;0,350589851556226;0,474439630850605;0,598192173945294;0,347440655262468;0,488470307092719;NA;NA;NA
or;0,570737866197317;0,365333795978419;0,454383650981617;0,584046913499021;0,354662765823171;0,446576393907026;0,59475673444415;0,358148058020225;0,480816458753905;NA;NA;NA
how;0,542170024712197;0,339349916597571;0,435515016260106;0,54108194473063;0,341155064457195;0,431580938927264;0,550893272969786;0,350083012961891;0,446849308059472;NA;NA;NA
how much;0,518384283909602;0,356333304795323;0,421991078791124;0,523367291080686;0,353435277098911;0,434192854686771;0,538711924545907;0,343264590872572;0,437841830587068;NA;NA;NA
what;0,542621756838601;0,333839412353556;0,426665468950427;0,539514758961223;0,335080996374608;0,41663014690418;0,550760122692931;0,355258862863262;0,427386395020338;NA;NA;NA
when;0,563510529095485;0,342121109361335;0,482138201948994;0,553895931525682;0,342519264197409;0,464497595275418;0,565766833499435;0,340002167606703;0,481761570248416;NA;NA;NA
where;0,556165784661227;0,344819217842104;0,447703928566101;0,554986938294085;0,345466990518508;0,442600809970614;0,574188184760275;0,356714427151887;0,457902778066635;NA;NA;NA
which;0,544324844658142;0,335611464212831;0,432945207880427;0,540612285856858;0,33402295514746;0,422145583357776;0,538420384516079;0,3302809956192;0,411659145626958;NA;NA;NA
who;0,55142837950856;0,343576505360013;0,448252495462285;0,556141368054203;0,350462709547926;0,452004505544763;0,567260342157721;0,367348675119145;0,46615724698859;NA;NA;NA
voice;0,455939364017612;0,563113064233833;0,4638209017745;0,532871707146485;0,455993818608338;0,492128313359717;0,536136228769551;0,46963714171413;0,466776760687991;NA;NA;NA
sing;0;0;0;0;0;0;0;0;0;0,858;0,606;0,42
shout;0,516546505386451;0,631973216774784;0,498520313523246;0,498155833640704;0,649779386799015;0,482874077718622;0,505148942361702;0,661063794067103;0,505737141462032;NA;NA;NA
whisper;0;0;0;0;0;0;0;0;0;0,49;0,225;0,265
howl;0;0;0;0;0;0;0;0;0;0,357;0,646;0,407
speak;0;0;0;0;0;0;0;0;0;0,765;0,472;0,5
stutter;0;0;0;0;0;0;0;0;0;0,25;0,469;0,258
say;0;0;0;0;0;0;0;0;0;0,571;0,31;0,482
tell;0;0;0;0;0;0;0;0;0;0,551;0,35;0,457
speech;0,647373125079037;0,388072300911717;0,556344566740319;0,641728224355856;0,395239546495626;0,558397586002321;0,636522328349446;0,421217336445505;0,55045187396827;NA;NA;NA
be silent;0,520382978723404;0,17936170212766;0,254574468085106;0,581407407407407;0,164074074074074;0,277962962962963;0,701666666666667;0,135;0,312;NA;NA;NA
language;0;0;0;0;0;0;0;0;0;0,677;0,337;0,704
word;0;0;0;0;0;0;0;0;0;0,552;0,255;0,482
name;0;0;0;0;0;0;0;0;0;0,573;0,3;0,415
ask (inquire);0;0;0;0;0;0;0;0;0;0,531;0,44;0,459
answer;0;0;0;0;0;0;0;0;0;0,537;0,373;0,661
admit;0;0;0;0;0;0;0;0;0;0,538;0,423;0,667
deny;0;0;0;0;0;0;0;0;0;0,316;0,667;0,321
promise;0;0;0;0;0;0;0;0;0;0,823;0,5;0,704
call;0;0;0;0;0;0;0;0;0;0,594;0,627;0,558
announce;0;0;0;0;0;0;0;0;0;0,694;0,618;0,611
boast;0,906;0,699;0,846;0,906;0,698615384615385;0,835615384615385;0,906;0,697;0,792;NA;NA;NA
town;0;0;0;0;0;0;0;0;0;0,551;0,299;0,627
village;0;0;0;0;0;0;0;0;0;0,684;0,367;0,336
boundary;0;0;0;0;0;0;0;0;0;0,561;0,427;0,518
people;0;0;0;0;0;0;0;0;0;0,604;0,4;0,5
rule;0;0;0;0;0;0;0;0;0;0,567;0,427;0,593
citizen;0;0;0;0;0;0;0;0;0;0,631;0,25;0,586
master;0;0;0;0;0;0;0;0;0;0,694;0,49;0,849
slave;0;0;0;0;0;0;0;0;0;0,171;0,795;0,151
servant;0;0;0;0;0;0;0;0;0;0,34;0,408;0,331
command;0,608764443737068;0,453001432436734;0,551909279006844;0,60753064798599;0,45114711033275;0,551866900175131;0,572849999999953;0,448049999999944;0,555324999999922;NA;NA;NA
obey;0,705395578267111;0,396743239703813;0,560041139127286;0,722186683652109;0,399843178561746;0,557777084003335;0,691554253649629;0,428450595081634;0,598845205480891;NA;NA;NA
stranger;0,7138;0,4862;0,5538;0,710333333333333;0,483666666666667;0,551;0,706;0,4805;0,5475;NA;NA;NA
guest;0;0;0;0;0;0;0;0;0;0,719;0,49;0,558
host;0;0;0;0;0;0;0;0;0;0,693;0,471;0,537
help;0;0;0;0;0;0;0;0;0;0,673;0,471;0,46
hinder or prevent;0;0;0;0;0;0;0;0;0;0,4555;0,509;0,5225
custom;0;0;0;0;0;0;0;0;0;0,552;0,382;0,688
quarrel;0,4388125;0,88928125;0,80659375;0,418882352941176;0,894735294117647;0,807470588235294;0,354333333333333;0,892666666666667;0,778;NA;NA;NA
prostitute;0;0;0;0;0;0;0;0;0;0,167;0,86;0,427
person;0,667006464778699;0,418748310836092;0,675528690961723;0,647393208831008;0,410168480933886;0,606917502375536;0,653560430165188;0,407103427237899;0,546303102146888;NA;NA;NA
male (of person);0;0;0;0;0;0;0;0;0;0,612;0,532;0,695
female (of person);0;0;0;0;0;0;0;0;0;0,857;0,52;0,625
girl;0;0;0;0;0;0;0;0;0;0,74;0,572;0,443
baby;0;0;0;0;0;0;0;0;0;0,837;0,365;0,455
husband;0;0;0;0;0;0;0;0;0;0,771;0,5;0,655
wife;0,831783616450871;0,501471288416323;0,598376966570857;0,812880661990641;0,500199918069495;0,59751181668825;0,757967195011742;0,492444648878381;0,568092494585401;NA;NA;NA
marry;0,783030152816166;0,54630660586525;0,607807682802237;0,768931847614583;0,523799366571409;0,59451610106183;0,75461251268648;0,501538617693158;0,577807070503347;NA;NA;NA
parents;0,849345830402287;0,380448823108924;0,594325361925167;0,855001052525491;0,378334335849306;0,600293857934987;0,797823933561742;0,378526466830689;0,580430716489676;NA;NA;NA
son;0;0;0;0;0;0;0;0;0;0,792;0,365;0,528
daughter;0;0;0;0;0;0;0;0;0;0,908;0,415;0,455
grandmother;0;0;0;0;0;0;0;0;0;0,792;0,283;0,426
grandson;0;0;0;0;0;0;0;0;0;0,778;0,333;0,5
granddaughter;0;0;0;0;0;0;0;0;0;0,823;0,445;0,389
aunt;0;0;0;0;0;0;0;0;0;0,667;0,291;0,42
nephew;0,782189004867071;0,377288281797901;0,47069391991678;0,764756581400089;0,376286835956291;0,483667250285433;0,759105280976091;0,379952945014609;0,48951011013721;NA;NA;NA
niece;0,786953012418788;0,393812384176731;0,453405511331304;0,761501052574876;0,387174753845564;0,469414557693814;0,743955082239888;0,389630031384022;0,472338208818372;NA;NA;NA
ancestors;0,697441372321828;0,365507306483543;0,507773587969284;0,673213061398762;0,360954481536669;0,512198672299884;0,670120551679412;0,369778752405586;0,527056077900031;NA;NA;NA
father-in-law (of man);0,72067543704896;0,320123208280134;0,559849409417323;0,711703429314254;0,32801578986216;0,553426173457097;0,715880155753056;0,349374399938681;0,557625007429148;NA;NA;NA
mother-in-law (of man);0,708753913908384;0,33545933766521;0,504905742672189;0,700344928091952;0,345632564206061;0,50843541199049;0,693258104509908;0,368632194125183;0,504514099015795;NA;NA;NA
son-in-law (of man);0,71535063006957;0,339844964814194;0,526177885486962;0,707191415060631;0,34841064875463;0,523112621306563;0,700893290296491;0,375808642120081;0,514142979752998;NA;NA;NA
daughter-in-law (of man);0,713513337609035;0,34846220650169;0,514564715503188;0,706848782247827;0,357229914363842;0,512076496463467;0,701120714217053;0,389875445523876;0,499503373516703;NA;NA;NA
stepfather;0,683306563753526;0,340733764755684;0,6003660160578;0,679859595603979;0,34926788588824;0,601504330872177;0,674522803826719;0,359087551168856;0,594207357890743;NA;NA;NA
stepmother;0;0;0;0;0;0;0;0;0;0,427;0,53;0,484
stepson;0;0;0;0;0;0;0;0;0;0,614;0,406;0,48
widower;0;0;0;0;0;0;0;0;0;0,184;0,406;0,325
relatives;0,803493339260201;0,391138378299743;0,599752739168173;0,810791148703212;0,38638286186056;0,60297675944007;0,755351249005812;0,382800648086482;0,571236071568998;NA;NA;NA
i;0,712055019962411;0,40909978889426;0,519731288785806;0,69784072102825;0,391856481464902;0,529929438907477;0,700696935628477;0,391031258099262;0,55007507723558;NA;NA;NA
thou;0,69626198489923;0,413809382266933;0,500238433311594;0,687926147967901;0,397856619469717;0,513093485787561;0,705021698230024;0,406334427122796;0,526496250769674;NA;NA;NA
we;0,703224421064077;0,401513530631402;0,523709170275264;0,689692425482748;0,384878961866792;0,529020556956148;0,7168135408066;0,38694987893178;0,555394025705878;NA;NA;NA
they;0,663922376202363;0,394899737633987;0,493071037797525;0,652968731392835;0,377443511678711;0,495059355924052;0,660029254026243;0,376490759371082;0,508270017385762;NA;NA;NA
fight;0;0;0;0;0;0;0;0;0;0,531;0,868;0,809
battle;0;0;0;0;0;0;0;0;0;0,365;0,945;0,868
soldier;0;0;0;0;0;0;0;0;0;0,392;0,708;0,768
club;0,597547181767853;0,253628280259007;0,442491167732074;0,592865774819111;0,260328672254051;0,437784192042601;0,544614056802272;0,340019028463935;0,440180065493212;NA;NA;NA
spear;0;0;0;0;0;0;0;0;0;0,51;0,601;0,5
helmet;0,594;0,408;0,443;0,593999999999948;0,407999999999964;0,442999999999961;0,594;0,408;0,443;NA;NA;NA
fortress;0;0;0;0;0;0;0;0;0;0,816;0,5;0,933
defeat;0;0;0;0;0;0;0;0;0;0,092;0,5;0,224
attack;0,382792926289502;0,601283305390221;0,555584419417811;0,375142386658935;0,619770440408956;0,561482030233103;0,383467357349986;0,640784674664322;0,557105156328388;NA;NA;NA
defend;0;0;0;0;0;0;0;0;0;0,698;0,722;0,67
surrender;0;0;0;0;0;0;0;0;0;0,115;0,396;0,186
prisoner;0,213974332516445;0,718550883528956;0,203864697536437;0,216173611111111;0,722523148148148;0,204981481481481;0,262384615384613;0,682769230769229;0,253923076923075;NA;NA;NA
guard;0;0;0;0;0;0;0;0;0;0,592;0,51;0,725
fishing line;0,529078947368421;0,215789473684211;0,293421052631579;0,526;0,218666666666667;0,29137037037037;0,524;0,214666666666667;0,302333333333333;NA;NA;NA
bait;0;0;0;0;0;0;0;0;0;0,276;0,327;0,296
hunt;0;0;0;0;0;0;0;0;0;0,327;0,806;0,588
shoot;0;0;0;0;0;0;0;0;0;0,092;0,926;0,625
law;0,493269616425275;0,484026738819036;0,724306541461085;0,51507530647986;0,463961471103327;0,699558669001751;0,491099999999983;0,494299999999979;0,704949999999971;NA;NA;NA
judgment;0;0;0;0;0;0;0;0;0;0,396;0,6;0,816
swear;0,680333333333333;0,516666666666667;0,718;0,679705882352941;0,507058823529412;0,707176470588235;0,645666666666667;0,475;0,67;NA;NA;NA
accuse;0;0;0;0;0;0;0;0;0;0,133;0,752;0,5
condemn;0;0;0;0;0;0;0;0;0;0,102;0,793;0,625
acquit;0;0;0;0;0;0;0;0;0;0,583;0,571;0,611
guilty;0;0;0;0;0;0;0;0;0;0,135;0,77;0,352
punishment;0;0;0;0;0;0;0;0;0;0,083;0,825;0,536
prison;0,251218754030698;0,652294982587385;0,249680768734683;0,288451388888889;0,606560185185185;0,291351851851852;0,353769230769227;0,570538461538458;0,35684615384615;NA;NA;NA
murder;0;0;0;0;0;0;0;0;0;0,061;0,942;0,615
rape;0;0;0;0;0;0;0;0;0;0,062;0,856;0,527
arson;0;0;0;0;0;0;0;0;0;0,133;0,904;0,567
thief;0;0;0;0;0;0;0;0;0;0,088;0,888;0,443
livestock;0;0;0;0;0;0;0;0;0;0,729;0,42;0,519
stable;0,362952018573455;0,453527279762672;0,387128982329421;0,408914351851852;0,413288580246914;0,435302469135802;0,445153846153841;0,458307692307688;0,459769230769226;NA;NA;NA
cattle;0;0;0;0;0;0;0;0;0;0,622;0,34;0,445
ox;0,510147087311471;0,276290300262903;0,360903556109035;0,524045120671563;0,287082896117524;0,375099685204617;0,542454545454546;0,307454545454545;0,401818181818182;NA;NA;NA
calf;0;0;0;0;0;0;0;0;0;0,531;0,366;0,336
ram;0;0;0;0;0;0;0;0;0;0,406;0,452;0,388
boar;0,609779615281822;0,419472578486352;0,411501603123191;0,61199642657268;0,420997541808984;0,412997588520452;0,611999999852077;0,420999999898242;0,412999999900176;NA;NA;NA
sow (female pig);0,609807228977279;0,419491574182082;0,411520237855582;0,611996504797544;0,420997595620533;0,412997641309454;0,611999999862643;0,420999999905511;0,412999999907306;NA;NA;NA
he-goat;0,452615384615385;0,383769230769231;0,37;0,474086956521739;0,374913043478261;0,363739130434783;0,538;0,403;0,35;NA;NA;NA
kid;0;0;0;0;0;0;0;0;0;0,76;0,453;0,298
stallion;0;0;0;0;0;0;0;0;0;0,628;0,596;0,779
mare;0;0;0;0;0;0;0;0;0;0,541;0,32;0,417
foal;0;0;0;0;0;0;0;0;0;0,542;0,578;0,482
mule;0;0;0;0;0;0;0;0;0;0,32;0,337;0,254
fowl;0,535937743692443;0,321785922352192;0,357336394186276;0,515322585278883;0,337812661072946;0,348792254979002;0,543876865671642;0,357559701492537;0,368835820895522;NA;NA;NA
hen;0;0;0;0;0;0;0;0;0;0,385;0,276;0,241
goose;0;0;0;0;0;0;0;0;0;0,479;0,283;0,265
vulture;0;0;0;0;0;0;0;0;0;0,316;0,604;0,472
gill;0;0;0;0;0;0;0;0;0;0,521;0,473;0,382
shell;0,442237668161435;0,422600896860987;0,419713004484305;0,429677419354839;0,423258064516129;0,429225806451613;0,443214285714286;0,388071428571429;0,422642857142857;NA;NA;NA
dolphin;0;0;0;0;0;0;0;0;0;0,776;0,35;0,414
insect;0;0;0;0;0;0;0;0;0;0,276;0,633;0,242
louse;0,453057175670694;0,329892879737749;0,336209255345524;0,51439872076689;0,3201907009899;0,379549906809124;0,574866797740175;0,306328674375353;0,420210565157734;NA;NA;NA
nit;0,595175836796421;0,275189569129903;0,309618944363663;0,589777067092717;0,284994833883278;0,341083281560624;0,629433398870087;0,273664337187676;0,356605282578867;NA;NA;NA
flea;0;0;0;0;0;0;0;0;0;0,286;0,353;0,218
centipede;0;0;0;0;0;0;0;0;0;0,296;0,399;0,361
beeswax;0;0;0;0;0;0;0;0;0;0,583;0,402;0,375
worm;0,276;0,649838709677419;0,355290322580645;0,276;0,616125;0,340541666666667;0,276;0,57;0,362333333333333;NA;NA;NA
crocodile;0;0;0;0;0;0;0;0;0;0,344;0,708;0,61
skin;0;0;0;0;0;0;0;0;0;0,569;0,35;0,395
dandruff;0;0;0;0;0;0;0;0;0;0,398;0,298;0,293
blood;0;0;0;0;0;0;0;0;0;0,219;0,684;0,585
blood vessel;0,496653846153846;0,264653846153846;0,454461538461538;0,502294117647059;0,258941176470588;0,436705882352941;0,529666666666667;0,244666666666667;0,393333333333333;NA;NA;NA
rib;0;0;0;0;0;0;0;0;0;0,49;0,349;0,351
horn (anatomy);0,489008914112717;0,298212640341339;0,370586705542823;0,494186234243057;0,279652771020667;0,362991039261447;0,485510380026425;0,271644090028835;0,346483570955881;NA;NA;NA
skull;0,58551724137931;0,454620689655172;0,557034482758621;0,573125;0,4585;0,55725;0,645;0,436;0,556;NA;NA;NA
brain;0,625172413793104;0,405379310344828;0,612724137931034;0,618;0,4104;0,6086;0,59;0,43;0,5925;NA;NA;NA
jaw;0,561330964628111;0,282419981662856;0,374370628861896;0,580787519774235;0,294937742298573;0,378788586667233;0,594502654490176;0,301927342634349;0,373774186829308;NA;NA;NA
eyelid;0,486;0,2396;0,2668;0,490714285714286;0,231428571428571;0,258;0,495;0,224;0,25;NA;NA;NA
eyelash;0;0;0;0;0;0;0;0;0;0,48;0,25;0,278
nostril;0;0;0;0;0;0;0;0;0;0,396;0,404;0,316
nasal mucus (snot);0,532800574449732;0,327837354374244;0,2894550125353;0,483934794955288;0,362851132408004;0,290739180752548;0,461067772603452;0,37533297020926;0,292235947428694;NA;NA;NA
mouth;0;0;0;0;0;0;0;0;0;0,734;0,294;0,336
beak;0;0;0;0;0;0;0;0;0;0,375;0,363;0,411
nape (of neck);0;0;0;0;0;0;0;0;0;0,427;0,268;0,298
throat;0,537835461335943;0,310120453960568;0,368891985448074;0,557604569925576;0,325121505671931;0,387325258952923;0,57882724575391;0,343727428342826;0,378355352137598;NA;NA;NA
shoulder;0;0;0;0;0;0;0;0;0;0,562;0,286;0,406
collarbone;0;0;0;0;0;0;0;0;0;0,42;0,427;0,306
elbow;0;0;0;0;0;0;0;0;0;0,448;0,133;0,254
wrist;0;0;0;0;0;0;0;0;0;0,706;0,34;0,265
palm of hand;0,542915453531815;0,276451364158359;0,419935019791732;0,541203150002166;0,284536268481873;0,380901581369002;0,544574163166138;0,272444769476891;0,315565017846162;NA;NA;NA
claw;0,435176462926117;0,395931518930718;0,186124716157741;0,446517347244462;0,371069009350287;0,218466429554938;0,479154730908871;0,332571883195019;0,27317634332646;NA;NA;NA
leg;0,482280700032995;0,327135398315974;0,300837132197017;0,482984011700777;0,341848925734444;0,338486108207597;0,502426593779589;0,329559281643223;0,347424555096928;NA;NA;NA
thigh;0;0;0;0;0;0;0;0;0;0,469;0,433;0,588
ankle;0;0;0;0;0;0;0;0;0;0,5;0,274;0,234
heel;0;0;0;0;0;0;0;0;0;0,48;0,35;0,385
toe;0;0;0;0;0;0;0;0;0;0,406;0,221;0,293
feather;0;0;0;0;0;0;0;0;0;0,677;0,208;0,144
chest;0;0;0;0;0;0;0;0;0;0,52;0,429;0,481
breast;0;0;0;0;0;0;0;0;0;0,753;0,429;0,5
nipple;0;0;0;0;0;0;0;0;0;0,48;0,786;0,415
udder;0,702675438596491;0,483578947368421;0,455561403508772;0,700370967741936;0,482032258064516;0,443161290322581;0,683333333333333;0,495;0,414;NA;NA;NA
lung;0;0;0;0;0;0;0;0;0;0,51;0,292;0,629
liver;0,584069265172911;0,458719286390149;0,571617982679271;0,567100374152921;0,401260290227809;0,52530399015986;0,524529295201616;0,367099611335457;0,484974614874973;NA;NA;NA
kidney;0,747;0,3845;0,4785;0,747;0,3845;0,4785;0,747;0,3845;0,4785;NA;NA;NA
waist;0;0;0;0;0;0;0;0;0;0,542;0,448;0,351
hip;0,471814153172149;0,424176264164393;0,526586849843564;0,483924920813053;0,421586522070244;0,45887039882276;0,488856015606236;0,416607936355664;0,445211518141817;NA;NA;NA
buttocks;0,448998517059602;0,390028568976949;0,436858992454267;0,448767937244698;0,384085613782971;0,404326687413609;0,455568046818732;0,368823809067005;0,396634554425469;NA;NA;NA
penis;0;0;0;0;0;0;0;0;0;0,354;0,81;0,556
breath or breathe;0,626285902058901;0,39200914190815;0,46443916318119;0,680542411877178;0,347102350303001;0,474241901083097;0,709429053719621;0,36160652671041;0,489357091081827;NA;NA;NA
cough;0;0;0;0;0;0;0;0;0;0,255;0,627;0,241
spit;0,433081345402218;0,339334511364873;0,405908369855009;0,377136123968771;0,364164900553393;0,387398163706401;0,381468369972843;0,340783130912125;0,37451778967757;NA;NA;NA
vomit;0,45128607748029;0,324860362141897;0,429681381754348;0,410318061984386;0,378332450276696;0,453949081853201;0,422822789990948;0,375261043637375;0,471839263225857;NA;NA;NA
bite;0;0;0;0;0;0;0;0;0;0,219;0,796;0,51
lick;0,344;0,706;0,377;0,344;0,706;0,377;0,344;0,706;0,377;NA;NA;NA
dream (something);0;0;0;0;0;0;0;0;0;0,844;0,157;0,328
wake up;0,611926009139877;0,398092083290792;0,554914174428113;0,631236262461887;0,457128168334342;0,583984247409716;0,619758391441951;0,456698641337215;0,564174039026458;NA;NA;NA
fart;0;0;0;0;0;0;0;0;0;0,194;0,439;0,264
piss;0;0;0;0;0;0;0;0;0;0,354;0,462;0,268
shit (defecate);0;0;0;0;0;0;0;0;0;0;0,678;0,294
have sex;0,761686768544111;0,394204403910167;0,518205121868158;0,752287898409722;0,379199577714273;0,509344067374554;0,73680625634324;0,295769308846579;0,458403535251674;NA;NA;NA
bathe;0;0;0;0;0;0;0;0;0;0,677;0,294;0,371
be born;0,606830358995908;0,523551446820519;0,573052572697321;0,585275567485118;0,51389149639047;0,549399172398534;0,604882279623526;0,525835834894724;0,56475509603696;NA;NA;NA
pregnant;0,569777777777778;0,5222;0,649244444444444;0,537782608695652;0,514652173913044;0,626434782608696;0,49625;0,51425;0,584;NA;NA;NA
be dead or die;0,189190182941773;0,642737556974366;0,493581057649911;0,197370241437936;0,585657442916368;0,438059870489456;0,19744240201783;0,577133796102102;0,436990499829912;NA;NA;NA
drowned;0,484377151917555;0,558290930542556;0,434595934654168;0,487898197231276;0,555082941324098;0,438326171794327;0,50189522147623;0,542412057796864;0,446232196927524;NA;NA;NA
corpse;0,307540432245073;0,493047495935274;0,409378490727585;0,240525959617758;0,509455461505133;0,37172406975492;0,235840650495368;0,498296730890588;0,359755446883639;NA;NA;NA
bury;0,493940967963746;0,374520284859954;0,393083482547113;0,488993621458006;0,380066127844429;0,409934642358924;0,48818455364324;0,371856527808224;0,434621480827575;NA;NA;NA
grave;0;0;0;0;0;0;0;0;0;0,153;0,385;0,386
mighty or powerful or strong;0,618646471125118;0,599668684763059;0,752869433636255;0,592395010106186;0,575204000615865;0,700827083912483;0,688724738312948;0,513523750104138;0,709898655329931;NA;NA;NA
weak;0;0;0;0;0;0;0;0;0;0,18;0,241;0,045
healthy;0;0;0;0;0;0;0;0;0;0,938;0,319;0,818
sick;0,0582626923467414;0,700559469934441;0,364070128645341;0,112371350043092;0,64600142315201;0,343239669586513;0,178813761611615;0,563506045722026;0,304187552095836;NA;NA;NA
fever;0;0;0;0;0;0;0;0;0;0,194;0,674;0,364
wound;0;0;0;0;0;0;0;0;0;0,15;0,717;0,31
bruise;0;0;0;0;0;0;0;0;0;0,133;0,64;0,474
swelling;0;0;0;0;0;0;0;0;0;0,323;0,608;0,25
blister;0;0;0;0;0;0;0;0;0;0,407;0,538;0,402
boil (of skin);0,38066199716682;0,602616733748567;0,323067051919142;0,352100350843464;0,60439635699524;0,309259047435958;0,366716980544584;0,588792452337496;0,337584905271625;NA;NA;NA
pus;0;0;0;0;0;0;0;0;0;0,135;0,431;0,226
scar;0;0;0;0;0;0;0;0;0;0,146;0,5;0,397
cure;0;0;0;0;0;0;0;0;0;0,719;0,377;0,623
medicine;0;0;0;0;0;0;0;0;0;0,708;0,318;0,679
poison;0;0;0;0;0;0;0;0;0;0,083;0,76;0,573
tired;0,233975480776204;0,331278476774007;0,120191094400954;0,223007603341952;0,328133617963735;0,118247933917303;0,250271253870538;0,356168681907342;0,148395850698612;NA;NA;NA
deaf;0;0;0;0;0;0;0;0;0;0,186;0,324;0,161
mute;0;0;0;0;0;0;0;0;0;0,271;0,2;0,25
food;0,706696731339004;0,414173060171216;0,412092404527519;0,679793363988476;0,39544580336189;0,396847837286066;0,625800653594771;0,365901960784314;0,370617647058824;NA;NA;NA
cooked;0,715342016504396;0,38851045578216;0,591942729296427;0,717775027634929;0,399609987023597;0,572493007161051;0,701622640726112;0,443056603116661;0,490113207028834;NA;NA;NA
raw;0;0;0;0;0;0;0;0;0;0,143;0,349;0,342
ripe;0;0;0;0;0;0;0;0;0;0,671;0,337;0,67
rotten;0;0;0;0;0;0;0;0;0;0,104;0,59;0,327
famine;0;0;0;0;0;0;0;0;0;0,163;0,679;0,31
suck;0;0;0;0;0;0;0;0;0;0,344;0,706;0,377
roast or fry;0;0;0;0;0;0;0;0;0;0,52;0,61;0,324
bake;0;0;0;0;0;0;0;0;0;0,867;0,418;0,519
kettle;0,504729642279346;0,198277727844688;0,282211936005752;0,508146147736266;0,202706910246212;0,28533121525018;0,521214285643579;0,231999999966184;0,26171428567811;NA;NA;NA
bowl;0;0;0;0;0;0;0;0;0;0,625;0,377;0,358
meal;0,72232048169741;0,411289985117625;0,415489239633539;0,705769571273206;0,388661492816393;0,402771221690103;0,662006535947712;0,348019607843137;0,382176470588235;NA;NA;NA
breakfast;0,811306738029246;0,378931849647056;0,46044285031608;0,801174142832611;0,372367604128904;0,444490192898437;0,763251633986928;0,346254901960784;0,436794117647059;NA;NA;NA
lunch;0;0;0;0;0;0;0;0;0;0,88;0,41;0,542
dinner (supper);0;0;0;0;0;0;0;0;0;0,823;0,392;0,379
peel;0;0;0;0;0;0;0;0;0;0,439;0,25;0,279
mix;0,561009090909091;0,531218181818182;0,542263636363636;0,533955882352941;0,510382352941177;0,516632352941176;0,5325;0,493428571428571;0,521214285714286;NA;NA;NA
knead;0;0;0;0;0;0;0;0;0;0,49;0,457;0,345
grind;0,430538777111115;0,591332523118299;0,478607453148999;0,425780285194019;0,578335616329361;0,472459462267888;0,421434098085795;0,570313102059516;0,460724243960191;NA;NA;NA
mill;0,437961658337622;0,537332711788435;0,445907215534183;0,446626814545047;0,460248097355965;0,396756758212979;0,460736799270779;0,401738324594101;0,352847331032454;NA;NA;NA
mortar crusher;0,424108306154635;0,454499885253248;0,407659793637078;0,429261172727103;0,435103373898319;0,387315315922074;0,430776299726542;0,399901871722788;0,35881774913717;NA;NA;NA
sausage;0;0;0;0;0;0;0;0;0;0,542;0,429;0,3
soup;0;0;0;0;0;0;0;0;0;0,602;0,245;0,269
vegetables;0,853147058823529;0,268367647058823;0,319926470588235;0,771125;0,2245625;0,3356875;0,743333333333333;0,211666666666667;0,338666666666667;NA;NA;NA
bunch;0,612071428571429;0,2715;0,385928571428571;0,656;0,268;0,375;0,656;0,268;0,375;NA;NA;NA
nut;0;0;0;0;0;0;0;0;0;0,365;0,31;0,25
fat (organic substance);0,51887619701484;0,332993202428579;0,328479404992695;0,569333303904196;0,330926925043124;0,363808621959127;0,559277970305316;0,355970421257063;0,441719958488548;NA;NA;NA
wine;0;0;0;0;0;0;0;0;0;0,792;0,417;0,457
alcohol (fermented drink);0;0;0;0;0;0;0;0;0;0,323;0,667;0,377
yolk;0;0;0;0;0;0;0;0;0;0,49;0,306;0,28
put on;0,616973836849218;0,40899845481393;0,46629924885711;0,605182134168832;0,419544833180416;0,474600542272094;0,57241489423617;0,44510637940671;0,480573714146203;NA;NA;NA
cloth;0;0;0;0;0;0;0;0;0;0,51;0,19;0,287
wool;0;0;0;0;0;0;0;0;0;0,583;0,132;0,345
cotton;0;0;0;0;0;0;0;0;0;0,639;0,071;0,24
felt;0;0;0;0;0;0;0;0;0;0,643;0,417;0,566
fur;0,563205692503504;0,268992446226026;0,325802363727308;0,569327599832683;0,2617957120864;0,316228730822488;0,570393006832153;0,274027857667351;0,336883882715938;NA;NA;NA
leather;0;0;0;0;0;0;0;0;0;0,51;0,324;0,341
spin;0;0;0;0;0;0;0;0;0;0,551;0,422;0,345
