Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
hunt;0;0;0;0;0;0;0;0;0;3,84;5,1;5,3
hunting;0;0;0;0;0;0;0;0;0;4,75;3,71;5,76
chemise;5,56;2,3;5,67;5,56;2,3;5,67;5,56;2,3;5,67;NA;NA;NA
shiny;0;0;0;0;0;0;0;0;0;6,68;4,45;6,17
resourceful;5,66767198245883;4,75842943886218;6,15320655785932;5,58276079419754;4,85801432460827;6,12106499278405;5,67321516787644;4,69388685875063;6,08241747533667;NA;NA;NA
shifting;4,68929632090383;4,44939596319701;5,01930611070981;4,6469901992753;4,48955090416449;4,95598995474592;4,68655169826479;4,50041592434726;5,00599599291643;NA;NA;NA
changing;5,08675389000667;4,05677925397676;5,70944501083159;5,09555792960536;4,05460143687368;5,71102860351582;5,11032088627995;4,06225619453554;5,67967451461627;NA;NA;NA
relay;0;0;0;0;0;0;0;0;0;4,86;4,25;5,81
cowboy;0;0;0;0;0;0;0;0;0;5,43;4,43;5,67
roof;0;0;0;0;0;0;0;0;0;4,48;3,4;7,05
garage;0;0;0;0;0;0;0;0;0;5,5;4,1;6,11
mow;0;0;0;0;0;0;0;0;0;4,94;4,17;5,58
precipitous;4,54131439260333;5,38102101314075;4,7644391185545;4,6217354722847;5,41561109100785;4,88909893901737;4,53889698050414;5,47020369168203;4,80277006682176;NA;NA;NA
give out;5,75611657679778;3,78626117660862;5,92538902700819;5,76358541150865;3,73013783055921;5,97605813960037;5,79705624272811;3,7040720075787;5,9868466954398;NA;NA;NA
sizable;0;0;0;0;0;0;0;0;0;6,62;4,3;6,19
magnitude;0;0;0;0;0;0;0;0;0;5,1;5,11;5,09
sitting-room;5,75699146042394;3,0837241127864;5,75261070415874;5,7997965632713;2,96632582740231;5,79468192760801;5,73351310242204;3,12941232419422;5,73136049716527;NA;NA;NA
simply;5,36781244699174;3,7617072920841;5,52193388804087;5,4344649420581;3,79395852905115;5,59456669262471;5,54922790739676;3,7812179417463;5,65952739110672;NA;NA;NA
resembling;5,89346986629168;3,61392476702595;5,77548552007339;5,84624145988556;3,6606431008356;5,750930283649;5,86791127950376;3,6611090262916;5,75927473749109;NA;NA;NA
marking;5,16273513597413;3,58880449637985;5,16915578400216;5,26288742183942;3,69934427796265;5,28592877643635;5,12899385158682;3,65302921870401;5,18176730885856;NA;NA;NA
meaningful;0;0;0;0;0;0;0;0;0;6,79;3,78;6,29
signet;5,34285714285714;2,90714285714286;6,08428571428571;5,4;2,975;6,16;5,4;2,975;6,16;NA;NA;NA
austerity;4,51571117400627;5,16540189079791;5,37834968823035;4,46293115900901;5,21010540432419;5,36437325101211;4,4740189847382;5,19768090342774;5,36994473913602;NA;NA;NA
decided;5,72631284331492;3,67306503849864;5,99463451437551;5,75400276029792;3,6833596991854;6,00364483463588;5,68743876519439;3,70254415792087;5,97466946030315;NA;NA;NA
determined;5,93702892063938;3,92998491206663;6,1866093053666;6,01832510341866;3,94657656409347;6,22683664924284;5,94838259116664;3,92776494752548;6,15551676181922;NA;NA;NA
parting;0;0;0;0;0;0;0;0;0;3,95;4,81;4,91
discrimination;0;0;0;0;0;0;0;0;0;2,45;5,62;4,57
discern;5,1171020817473;3,9777406918792;5,33204133808134;5,14109170345697;3,97481230994134;5,44880251397291;5,14101599548475;3,96905920176019;5,41627418768425;NA;NA;NA
senses;6,94;4,764;6,606;6,94;4,764;6,606;6,94;4,764;6,606;NA;NA;NA
older;5,55875;3,3875;4,8475;5,47333333333333;3,39333333333333;4,89333333333333;5,47333333333333;3,39333333333333;4,89333333333333;NA;NA;NA
sale;0;0;0;0;0;0;0;0;0;6,23;6,05;6,16
seldom;5,98499999999999;4,17999999999999;5,55499999999999;5,81333333277953;4,2866666662583;5,47999999947795;5,985;4,18;5,555;NA;NA;NA
seeming;4,56511904761905;3,95389880952381;5,29470238095238;4,81637931034483;3,92804597701149;5,42873563218391;4,58291666666667;3,98291666666667;5,200625;NA;NA;NA
covert;0;0;0;0;0;0;0;0;0;3,79;4,32;4,96
mare;0;0;0;0;0;0;0;0;0;5,62;3,64;5
fray;0;0;0;0;0;0;0;0;0;4,26;4,5;4,12
science;0;0;0;0;0;0;0;0;0;6,32;5,25;6,74
intrigue;0;0;0;0;0;0;0;0;0;6,05;5,18;6,21
catalog;5,06015141154504;3,69701632304208;5,86859447298828;5,01436654713315;3,68578608810131;5,86986340507508;5,06077714915984;3,74187750332944;5,82507566740071;NA;NA;NA
scar;0;0;0;0;0;0;0;0;0;3,71;6,55;4,1
handsaw;4,16;4,18;4,67;4,16;4,18;4,67;4,16;4,18;4,67;NA;NA;NA
gratification;7,56161042038018;5,334714206221;6,54069291858159;7,55464615978156;5,45060859753916;6,60123406227423;7,52369918668875;5,25463194559864;6,52539404889798;NA;NA;NA
sash;5,31428571428571;3,74142857142857;5,51285714285714;5,46;3,79;5,47333333333333;5,46;3,79;5,47333333333333;NA;NA;NA
persistence;0;0;0;0;0;0;0;0;0;6,21;5,95;6
salty;0;0;0;0;0;0;0;0;0;5,1;3,94;5,14
mariner;5,56454640250261;3,9706882168926;5,85791449426486;5,51982014388489;4,00244604316547;5,88039568345324;5,5404347826087;4,00652173913043;5,88304347826087;NA;NA;NA
ingenious;0;0;0;0;0;0;0;0;0;5,61;5,45;6,6
leak;4,59434504526831;4,365179473089;4,95760359103211;4,54978795977924;4,35626176009299;4,89280744327627;4,57723936953408;4,35931293680287;4,94540370313037;NA;NA;NA
gross;0;0;0;0;0;0;0;0;0;3,2;5;4,62
romance;0;0;0;0;0;0;0;0;0;7,28;6,06;5
missile;4,55731707317073;5,36365853658537;4,69365853658537;4,37307692307692;5,42384615384615;4,56461538461538;4,65624999999993;5,23874999999993;4,75624999999993;NA;NA;NA
detect;0;0;0;0;0;0;0;0;0;5,09;4,57;6,32
extraction;0;0;0;0;0;0;0;0;0;3,86;5,2;5,62
provenance;5,67085633514993;4,60447467295048;5,42413432465293;5,61821065946954;4,65481730712474;5,50976622370072;5,63589699759979;4,66992073426592;5,51126897086729;NA;NA;NA
be promoted;5,92;4,96;6,64;5,92;4,96;6,64;5,92;4,96;6,64;NA;NA;NA
flush;0;0;0;0;0;0;0;0;0;4,67;4,35;5,62
justly;6,61651097149525;4,0615982969976;6,33008057457524;6,58814158488141;4,0864927047945;6,3196106467904;6,59444896632895;4,10323465185109;6,32290329667931;NA;NA;NA
correctly;6,59379947738831;4,14228114645359;6,42794775083327;6,57174616540549;4,13122705567432;6,40789743836287;6,51479326506371;4,10627777813307;6,37428319332246;NA;NA;NA
ludicrous;0;0;0;0;0;0;0;0;0;3,95;4,78;4,79
riches;0;0;0;0;0;0;0;0;0;7,1;5,42;6,1
nutrient;6,90179916317992;5,51003765690377;7,04834728033473;6,90616516373991;5,21229235880399;7,09049833887043;6,91308823529412;5,42617647058823;7,06676470588235;NA;NA;NA
nourishing;6,92740585774059;5,34673640167364;7,0865690376569;6,91041765543427;5,33717607973422;7,07677740863787;6,91308823529412;5,42617647058823;7,06676470588235;NA;NA;NA
nutritious;0;0;0;0;0;0;0;0;0;7,09;4,38;7,32
rev;0;0;0;0;0;0;0;0;0;5,36;4,3;5,26
recurrence;5,69530666442166;3,79751707477097;5,75265899983008;5,56844583878055;3,92566994904346;5,79674553122667;5,60104916528672;3,94438373150519;5,77733028230763;NA;NA;NA
retire;0;0;0;0;0;0;0;0;0;6,4;2,91;5,71
peace;0;0;0;0;0;0;0;0;0;7,75;4,65;7,17
be responsible;5,71;3,09;6;5,71;3,09;6;5,71;3,09;6;NA;NA;NA
respond;0;0;0;0;0;0;0;0;0;5,71;3,09;6
reside;0;0;0;0;0;0;0;0;0;5,57;3,43;5,69
investigator;0;0;0;0;0;0;0;0;0;4,95;4,35;4,79
explorer;0;0;0;0;0;0;0;0;0;5,9;5,24;6,43
require;0;0;0;0;0;0;0;0;0;4,74;4,33;4,79
reputable;0;0;0;0;0;0;0;0;0;6,47;3,52;5,53
repetition;5,59339842694921;4,17826894146105;5,76921038201881;5,48344790368346;4,21067907422028;5,82507687233203;5,54268540651534;4,24407110136855;5,79235971402193;NA;NA;NA
reiteration;5,47984248140423;3,96489460945133;5,78951026943721;5,40197003401831;4,01181574477522;5,82258379932196;5,42297023152782;4,02468197479338;5,80666658038343;NA;NA;NA
reiterate;4,64;3,7;6,21;4,64;3,7;6,21;4,64;3,7;6,21;NA;NA;NA
repeat;0;0;0;0;0;0;0;0;0;4,64;3,7;6,21
eating;6,31220855610616;4,40828434363632;6,05082145381225;6,07488373586465;4,3438919299144;5,94783799634908;6,21509921332045;4,36017069130355;5,94284602416154;NA;NA;NA
meal;0;0;0;0;0;0;0;0;0;7,05;4,85;7,11
lease;6,03915399734609;4,49308949904596;6,0430944522903;5,86923770891823;4,54931300906222;5,97641432745053;5,76230225871192;4,21855806696513;5,94160656542276;NA;NA;NA
footnote;5,35675462523414;3,48353305707728;5,83302428966822;5,37344491311953;3,47285677706891;5,85137985130904;5,3723831720956;3,45978061414074;5,85595275479344;NA;NA;NA
relevance;5,17054560403651;4,18345976343419;5,52753569317102;4,97231980670858;4,1940490018525;5,44730254768305;4,99682890687171;4,17840076582592;5,46162045765836;NA;NA;NA
let out;6,64;4,55;6,37;6,64;4,55;6,37;6,64;4,55;6,37;NA;NA;NA
liberate;0;0;0;0;0;0;0;0;0;5,79;5,32;6,96
emancipate;6,36589792209335;4,71425603505693;6,23248169176622;6,44209436008573;4,73903352194183;6,29238579618916;6,43156849955171;4,72202856909888;6,27774870931313;NA;NA;NA
publication;0;0;0;0;0;0;0;0;0;5,48;2,79;4,63
publishing;0;0;0;0;0;0;0;0;0;5,14;2,96;5,42
ease;0;0;0;0;0;0;0;0;0;6,15;2,45;6,42
kinsman;6,0725;3,31333333333333;5,27083333333333;6,08333333333333;3,41111111111111;5,32;6,08;3,5125;5,325;NA;NA;NA
comparative;0;0;0;0;0;0;0;0;0;5,05;3,91;6,56
ratio;0;0;0;0;0;0;0;0;0;4,68;3,11;4,79
rejection;0;0;0;0;0;0;0;0;0;2,6;5,05;3,91
reference;0;0;0;0;0;0;0;0;0;5,63;3,41;5,38
instruction;0;0;0;0;0;0;0;0;0;5,22;2,62;5,65
accost;5,63303295583437;3,59963268258574;5,42052017358673;5,50054271452496;3,8266206462254;5,46996857410415;5,44073247839541;3,84524951940973;5,61699056656602;NA;NA;NA
novice;0;0;0;0;0;0;0;0;0;5,1;4;5,6
beginner;5,14203539823009;4,3791592920354;5,45455752212389;5,25457737321196;4,32115734720416;5,33791937581274;5,3224081632653;4,31395918367347;5,27791836734694;NA;NA;NA
perpetuate;5,795;3,6;5,575;5,795;3,6;5,575;5,795;3,6;5,575;NA;NA;NA
deed;0;0;0;0;0;0;0;0;0;5,89;3;5,92
identify;0;0;0;0;0;0;0;0;0;6;4,16;6,14
fulfil;6,02479464093435;4,16130772620234;6,3024352407217;5,91748052096864;4,2195820386003;6,29426330644485;6,06341980899464;4,21662718264686;6,32894680716638;NA;NA;NA
rascal;0;0;0;0;0;0;0;0;0;4,6;4,5;4,12
ramp;0;0;0;0;0;0;0;0;0;4,95;4,09;5,6
rainy;5,63999999999999;5;6,10999999999999;5,63999999999999;5;6,10999999999999;5,64;5;6,11;NA;NA;NA
mackintosh;5,63;3,48;5,42;5,63;3,48;5,42;5,63;3,48;5,42;NA;NA;NA
coward;0;0;0;0;0;0;0;0;0;2,42;4,09;4,09
imprisonment;0;0;0;0;0;0;0;0;0;3,1;5,14;2,93
prison;3,03439458369144;4,96337614598946;3,96648097126632;3,24584324986932;4,89376628538777;3,98721354043133;3,37386559608439;4,94449677066495;4,02438237982601;NA;NA;NA
quiz;0;0;0;0;0;0;0;0;0;4,53;4,95;4,9
quirky;5,20100148180818;4,48002328249544;5,03017837575888;5,21870803821451;4,46360037462188;5,10826603374702;5,32921465203789;4,48871028085462;5,13918400449822;NA;NA;NA
quill;5,12904407385879;3,55456869638487;5,076551193303;5,08613993114409;3,5762168798741;5,05520915532276;5,11593445971158;3,56838170502101;5,05573882314363;NA;NA;NA
quieten;6,52612883879637;2,95805771637249;6,6077634537257;6,54354550511197;2,94836883657177;6,61650457543775;6,54625308200746;2,95403374824985;6,62502715681069;NA;NA;NA
quiescent;5,80987795508611;3,21127482668509;5,87769168663245;5,87779527095344;3,26451425167357;5,93078422059107;5,87247311018843;3,27037969616195;5,93165982566374;NA;NA;NA
quicken;5,82693715138103;4,85807368972782;5,78421397487712;5,76206849983483;4,8146708156791;5,79485600204321;5,77424426130032;4,88587171138713;5,76713733842624;NA;NA;NA
hot-headed;5,26906318059594;5,04205391484749;4,79958039011874;5,31895966057834;5,02199684462017;4,82234041209851;5,22546352257923;5,10474256675376;4,79760811569878;NA;NA;NA
carp;0;0;0;0;0;0;0;0;0;4,55;4,31;5,83
indubitable;5,91911801120397;3,63234383738382;6,23265844703465;5,95252605737562;3,67944717849386;6,19627321731437;5,97649687617293;3,67641755109333;6,21250614948178;NA;NA;NA
questionless;5,9292945950075;3,70357896761565;6,14702645801759;5,94849817232471;3,73488245101684;6,12316720399718;5,9769574682481;3,73369203308461;6,13992123692237;NA;NA;NA
questionable;0;0;0;0;0;0;0;0;0;4,48;3,55;4,56
fishy;0;0;0;0;0;0;0;0;0;4,2;3,11;3,59
query;0;0;0;0;0;0;0;0;0;5,24;3,76;5,68
inquiring;4,41666666666667;4,295;4,79333333333333;4,32333333333333;4,3025;4,77666666666667;4,66916666666667;4,1575;5,02333333333333;NA;NA;NA
queasy;0;0;0;0;0;0;0;0;0;2,74;4,82;4,23
captious;4,21533800097413;4,32765299753367;4,62239911984;4,15310791621521;4,36363960246129;4,60160746433001;4,15084245266486;4,37435324610608;4,63503633138805;NA;NA;NA
plurality;5,21118434470246;4,06794053335144;5,3854852434412;5,20557952237521;4,08134142675948;5,35725652808639;5,21272744351302;4,10947415281848;5,32672201308663;NA;NA;NA
qualified;5,96665315155429;3,95155377147619;5,87634303324344;5,94055556920882;3,89798442955684;5,92516071988009;5,99347776942671;3,89273055478162;5,97083891847982;NA;NA;NA
qualification;4,89925723255308;4,03670518934173;5,42177716342366;4,6718406863085;3,8601977842051;5,35717555430141;4,78096682228334;3,91149106373753;5,42417406163814;NA;NA;NA
earthquake;0;0;0;0;0;0;0;0;0;3,05;6,76;2,14
quadrate;5,11;3,33;5,3;5,11;3,33;5,3;5,11;3,33;5,3;NA;NA;NA
quadrat;5,11;3,33;5,3;5,11;3,33;5,3;5,11;3,33;5,3;NA;NA;NA
pursue;0;0;0;0;0;0;0;0;0;5,39;4,45;6,12
pouch;4,89;3,92666666666667;5,33888888888889;5,13166666666667;3,855;5,48166666666667;4,7925;3,855;5,21;NA;NA;NA
buying;6,47;5,1;6,64;6,47;5,1;6,64;6,47;5,1;6,64;NA;NA;NA
disciple;5,22545454545455;3,43818181818182;4,77636363636364;5,195;3,435;4,76;5,30666666666667;3,35;4,74333333333333;NA;NA;NA
apprentice;0;0;0;0;0;0;0;0;0;5,95;3,59;5,05
pullover;5,01857142857143;3,48571428571429;5,27142857142857;5,206;3,376;5,38;5,37;3,28;5,475;NA;NA;NA
jumper;0;0;0;0;0;0;0;0;0;4,55;3,76;5
mouthful;0;0;0;0;0;0;0;0;0;4,88;3,8;4,64
gulp;0;0;0;0;0;0;0;0;0;4,7;3,48;4,6
attraction;0;0;0;0;0;0;0;0;0;7;5,4;4,62
draught;0;0;0;0;0;0;0;0;0;3,9;3,32;4,36
haulage;5,2216014839391;3,545032423412;5,50640276152751;5,23328929171543;3,56072619602436;5,4993986125151;5,20618633532596;3,60923601602881;5,47778809490879;NA;NA;NA
in public;5,33;3,35;4,94;5,3299999975232;3,34999999844329;4,93999999770443;5,33;3,35;4,94;NA;NA;NA
promulgation;5,62589480576049;3,66667266575815;5,49925793387679;5,56582078324742;3,46995245391189;5,38063966264421;5,58467999580743;3,48353136298441;5,37569097959629;NA;NA;NA
hotel;0;0;0;0;0;0;0;0;0;6,6;4,55;5,59
plead;0;0;0;0;0;0;0;0;0;3,26;4,32;3,42
haughty;0;0;0;0;0;0;0;0;0;4,16;4,36;5,09
proud;0;0;0;0;0;0;0;0;0;7;5,55;7,09
duly;6,45437450769788;4,11165110483387;6,27098390544036;6,46386939857228;4,12329441789137;6,27228119544804;6,45999234216616;4,14048835532413;6,26736808331215;NA;NA;NA
designer;5,42;3,78;5,24;5,42;3,78;5,24;5,42;3,78;5,24;NA;NA;NA
convict;0;0;0;0;0;0;0;0;0;2,28;4,95;4,08
principal;5,50266790026349;4,0315824958824;5,68294195149365;5,53782521206607;4,06125648043015;5,68201325733841;5,5143659839519;4,07600277218806;5,71119659051497;NA;NA;NA
be proud;6,5;5,54;5,83;6,5;5,54;5,83;6,5;5,54;5,83;NA;NA;NA
amiable;0;0;0;0;0;0;0;0;0;6,7;2,85;6,14
good-looking;6,90825951197455;4,6473644437665;6,21174732625775;7,12468026509528;4,60631030041743;6,30028637044777;6,89534865887254;4,614975988809;6,19461437619165;NA;NA;NA
presently;5,78402097373858;3,97326201513313;5,77161801958566;5,79264896008875;4,04550395999895;5,7780606526343;5,79881315517769;4,03531268135205;5,78508718823871;NA;NA;NA
preferential;6,4811869094918;4,35644607056519;5,80822990448771;6,5674760784052;4,22421590497363;5,79954434836664;6,40793612769999;4,15197543929758;5,79949979228529;NA;NA;NA
preference;0;0;0;0;0;0;0;0;0;6,16;4,23;7,27
precaution;0;0;0;0;0;0;0;0;0;4,57;4;6,12
entreat;5,55693402296433;4,12811076952541;5,3896144686123;5,68544517079811;3,99981198727801;5,5982955364097;5,57606310051539;4,11085257484536;5,41750854384701;NA;NA;NA
practically;5,59589106093481;3,73042101815929;5,65214910453126;5,59530825354694;3,76427351531414;5,65142539703274;5,67304837829887;3,72421212338984;5,73547811800817;NA;NA;NA
drub;4,77760269106284;4,58339847119831;5,57477535629999;4,80950571001395;4,5912049568216;5,40640076894617;4,76607265999821;4,62539977863461;5,51769923611094;NA;NA;NA
bearing;5,57080915562769;3,81870672358132;5,64966340425064;5,58893581426997;3,80502624717396;5,65154864430087;5,58823609329229;3,7927850554775;5,63876503313208;NA;NA;NA
posterior;0;0;0;0;0;0;0;0;0;5,33;2,9;5,12
picture postcard;6,205;3,76;6,1;6,03;3,91666666666667;6,09333333333333;6,205;3,76;6,1;NA;NA;NA
politic;5,95609959894104;4,33852398946151;5,9325182416985;5,92367452200239;4,32211492469532;5,8996638164631;5,93145721157332;4,36332298890323;5,92106234625724;NA;NA;NA
plus;5,84282593641846;4,01312474206025;5,78980275669679;5,86276893608097;4,03628780277129;5,81018965666447;5,80923696697546;3,98941816641588;5,76311142472564;NA;NA;NA
cork;0;0;0;0;0;0;0;0;0;4,93;3,92;4,7
forfeit;4,40996338110962;4,36907732539796;4,98961574012425;4,21327873833948;4,43167357688683;4,90879956605457;4,36498083352285;4,36101225529695;4,9738162291567;NA;NA;NA
gypsum;4,97498130994312;3,50345969724372;5,14695601892743;4,96081573239253;3,55302474351112;5,18757055923443;5,10446367592821;3,48978056062624;5,21884293935967;NA;NA;NA
gyps;4,97498130994312;3,50345969724372;5,14695601892743;4,96081573239253;3,55302474351112;5,18757055923443;5,10446367592821;3,48978056062624;5,21884293935967;NA;NA;NA
hover;0;0;0;0;0;0;0;0;0;5,5;4,17;5,04
pin;0;0;0;0;0;0;0;0;0;5,29;3,73;5,76
pity;0;0;0;0;0;0;0;0;0;3,18;4,07;4,52
compassionate;0;0;0;0;0;0;0;0;0;7,95;4,73;6,86
languish;6,58;3,25;4,95;6,58;3,25;4,95;6,58;3,25;4,95;NA;NA;NA
picking;5,58936288876943;3,66753926432971;5,97288896849405;5,57171523373879;3,66661214996603;5,95840286813441;5,56892326737675;3,66149030850447;5,96593534863322;NA;NA;NA
perforate;5,28507621026692;3,98492733916277;5,71427050295266;5,14269589361505;4,07263324206462;5,68986555674527;5,11438803147539;4,09800295946535;5,57675896450899;NA;NA;NA
phony;0;0;0;0;0;0;0;0;0;2,52;4,4;4,09
phoney;3,1725;4,2275;4,31;3,1725;4,2275;4,31;3,1725;4,2275;4,31;NA;NA;NA
persistent;0;0;0;0;0;0;0;0;0;5,71;5,58;6,24
incessant;0;0;0;0;0;0;0;0;0;3,21;4,71;3,55
obstinacy;5,068244092414;5,26847506291476;5,87572382238197;5,02145999192008;5,20269893841341;5,88259773480724;4,96316695644737;5,13895745469358;5,87781521125857;NA;NA;NA
persistency;5,90993092680436;5,30005021623861;6,05623906524391;5,82664185229026;5,20445246808204;6,06891949069882;5,78046357723746;5,14923752386724;6,06891376049069;NA;NA;NA
appertain;6,06830080595834;3,50223289520322;5,76550269463609;6,00131591251624;3,58448733292337;5,81858747605527;5,92696014350362;3,61354484578992;5,74884411265984;NA;NA;NA
fragrance;0;0;0;0;0;0;0;0;0;6,67;4,72;6,56
execution;0;0;0;0;0;0;0;0;0;2,28;6;3,27
fulfilment;6,01861587551907;4,94394623536577;5,53581353989708;5,85808261944219;5,02919085662611;5,49262649897043;5,87927691152974;5,03075831257792;5,51004809284282;NA;NA;NA
perfectly;5,89267304842062;3,92578353652804;5,87499070617966;5,86609080148035;3,99758324264057;5,86945214566065;5,86217895945422;3,99358068247026;5,85987212867674;NA;NA;NA
pessimistic;0;0;0;0;0;0;0;0;0;3,9;4,48;4
instance;5,47273678310693;4,07669430085148;5,52092691520881;5,51795213907608;4,13996982540778;5,45059273146726;5,60536387726025;4,22163977966767;5,48808735466394;NA;NA;NA
minister;0;0;0;0;0;0;0;0;0;5;3,85;5,65
cardboard;0;0;0;0;0;0;0;0;0;4,71;2,25;5,26
batter;0;0;0;0;0;0;0;0;0;5,24;3,85;6
effortless;0;0;0;0;0;0;0;0;0;7,1;3,43;7
fiery;0;0;0;0;0;0;0;0;0;5,7;5,64;5,89
fervent;5,79298550415974;5,34644127495012;5,83561834950177;5,83414557149171;5,29033739591505;5,77046549386141;5,71738366064419;5,33473020477515;5,77644354126983;NA;NA;NA
impassioned;7,17;6,33;6,62;7,17;6,33;6,62;7,17;6,33;6,62;NA;NA;NA
go out;5,73363636363636;3,87818181818182;6,13454545454545;5,8775;4,14;5,81;5,8775;4,14;5,81;NA;NA;NA
elapse;5,73;4,38;4,78;5,73;4,38;4,78;5,73;4,38;4,78;NA;NA;NA
aisle;5,42095515899429;4,26526799810751;5,47781391328984;5,30788676450839;4,23345538940945;5,39332485994009;5,41258265167675;4,29781729010127;5,45572063166273;NA;NA;NA
detailed;5,62181883564928;3,79064863300471;5,06191008119012;5,6701120375789;3,77037941896615;5,17522265038819;5,61369218261189;3,77536606395612;4,91413434626829;NA;NA;NA
fraction;0;0;0;0;0;0;0;0;0;5,21;3,95;5,09
partake;5,48855469395388;4,28409154799598;6,23036204013666;5,42314707310977;4,33496112825418;6,15205549335791;5,4094832656707;4,29442313559811;6,06641246615643;NA;NA;NA
participant;0;0;0;0;0;0;0;0;0;5,32;3,29;6,43
parson;5,18981398443039;3,81641794315964;5,47765941853204;5,15966413403653;3,82020453705053;5,48367674744867;5,1810186144383;3,81637608811193;5,48654032413703;NA;NA;NA
par;6,38589801786001;4,30404617593394;5,84290369685811;6,27194186458518;4,2418021749162;5,77944908025865;6,35312258139984;4,28275209217642;5,81427775732116;NA;NA;NA
dyeing;6,9;3,25;7,32;6,9;3,25;7,32;6,9;3,25;7,32;NA;NA;NA
bull;0;0;0;0;0;0;0;0;0;3,95;4,9;6,89
bullock;4,787625;4,143125;6,288;5,08040816326531;4,13673469387755;6,16061224489796;4,94222222222222;4,16111111111111;6,23666666666667;NA;NA;NA
one's own;5,91489998553489;3,87562405854592;5,99115318081433;5,91295654533866;3,94994959109887;6,18001880082155;5,88991160977841;3,97103386254675;6,10978742014122;NA;NA;NA
indebted;0;0;0;0;0;0;0;0;0;3,21;4,25;3,2
outsider;0;0;0;0;0;0;0;0;0;4,3;3,52;5,17
outlet;5,47416284139103;3,53809898743947;6,3197969637233;5,47777682281766;3,7174800729622;6,18805803997498;5,48241313575907;3,66074948097356;6,06091362872208;NA;NA;NA
global;0;0;0;0;0;0;0;0;0;5,57;3,7;4,77
initial;0;0;0;0;0;0;0;0;0;5,38;4,09;5,27
elementary;0;0;0;0;0;0;0;0;0;6,11;3,5;4,91
birth;0;0;0;0;0;0;0;0;0;6,52;5,75;5
opinionated;0;0;0;0;0;0;0;0;0;5,57;3,95;5,54
once again;5,71380880450428;3,75904222952196;5,50237575887745;5,73478847255715;3,79286037790645;5,42355824449653;5,72490996706476;3,77839703459627;5,47846242702372;NA;NA;NA
oddity;4,8395966726415;4,18336699448638;5,70582006036491;4,98409559107506;4,0978481151075;5,79668982640868;4,77732108279914;4,25344672038512;5,71194136916185;NA;NA;NA
complaisant;6,4493575843507;3,60963209030171;6,29680544438705;6,37816337105363;3,61683559020784;6,26758402328686;6,40831227580687;3,61745248299622;6,27641030448483;NA;NA;NA
obligate;4,7374411414162;4,76038106549632;4,67395563437844;4,64901627316078;4,88099985742253;4,75031221227348;4,73617465942201;4,76018601437561;4,66931160131373;NA;NA;NA
engagement;0;0;0;0;0;0;0;0;0;6,65;5,19;6,29
aimless;3,79259881424574;4,13789263543953;4,60507732619361;3,92605568751848;4,0741167564221;4,64322567107468;3,90360367034672;4,08242122404485;4,63290157658437;NA;NA;NA
objectless;3,82599118935447;4,12019239938705;4,59500305606385;3,94584912727718;4,06066257597594;4,62947155741628;3,92585204126076;4,06914679174964;4,62115496591732;NA;NA;NA
impartiality;4,3;3,32;5,93;4,3;3,32;5,93;4,3;3,32;5,93;NA;NA;NA
objective;0;0;0;0;0;0;0;0;0;5,55;4,38;6,47
innumerable;5,21850220264317;4,34722466960352;4,48149779735683;5,23180061823802;4,35126738794436;4,49234930448222;5,15714285712462;4,32857142855577;4,43142857141287;NA;NA;NA
countless;0;0;0;0;0;0;0;0;0;4,8;4,22;4,14
noticeable;6,4153796430057;4,34666722036484;6,01783850339955;6,4688021164879;4,31550882637806;5,99619322354294;6,42500442942005;4,29264680636671;5,9968881472991;NA;NA;NA
designation;5,5038945617905;3,54326989738704;5,46735860638568;5,5679998871532;3,65129111229001;5,55564714919331;5,53685280323757;3,62732147622001;5,56496178830451;NA;NA;NA
hitch;4,46616693538272;4,35805056806537;4,98231566775818;4,57031532551703;4,23981466920807;5,01872375291482;4,47647382007926;4,3719086971096;4,98985789745867;NA;NA;NA
harmful;3,40521579155348;4,91401282174643;4,11938095002317;3,35718371531047;5,00344329970612;4,14482733592427;3,32560829937325;4,96799519169163;4,14855725950853;NA;NA;NA
deleterious;3,43008964616607;5,11360014179547;4,17030888161361;3,44633781267337;5,14163778969072;4,23702003736388;3,39665678343757;5,13697825614988;4,19109563517137;NA;NA;NA
injurious;3,2890008018736;4,9912606018208;4,10693021610325;3,29539148474971;5,00955188362071;4,15709649002273;3,27078655977079;4,97588825483968;4,11804853574035;NA;NA;NA
fashionable;0;0;0;0;0;0;0;0;0;7,33;4,05;5,68
nifty;0;0;0;0;0;0;0;0;0;6,3;4,59;6,41
lockup;0;0;0;0;0;0;0;0;0;3,19;4,11;4,63
nick;4,32597775765274;4,47042376224759;4,91202923483746;4,33483904118753;4,45652674722552;4,9189490713199;4,35690578787698;4,50081264059352;4,91972984861185;NA;NA;NA
at no time;5,55673447161377;3,73678372687846;5,51474587466823;5,56020823317423;3,63321125069855;5,48026031387489;5,57127595034186;3,69556996932946;5,49064701283532;NA;NA;NA
nervous;0;0;0;0;0;0;0;0;0;3,56;5,51;4,02
neural;0;0;0;0;0;0;0;0;0;6,05;3,19;4,64
netting;5,45223326347907;3,4352108114782;5,37536509747876;5,31769949990938;3,54433203962817;5,24344207721476;5,27277976693569;3,56322617656427;5,17099975725191;NA;NA;NA
